section,lat,lng,unit_PRICE,PRICE,health,total_size,land_size,n_land,n_build,n_park,district_id,date,built_date,floor,total_floor,build_state,use,is.comp,is.manage,is.furn,n_room,n_hall,n_bath
2015Q1,25.034632,121.573751,315,6e4,2,190.35,0,0,1,1,10,2014-11-10,1992-05-07,2,15,10,-1,TRUE,TRUE,FALSE,3,2,2
2015Q1,25.0515689,121.5648647,862,9e4,1,104.37,0,0,1,0,7,2014-10-16,NA,1,4,5,-1,TRUE,FALSE,FALSE,0,1,1
2015Q1,25.0515689,121.5648647,218,22727,1,104.37,0,0,1,0,7,2014-10-28,NA,4,4,5,-1,TRUE,FALSE,FALSE,0,1,1
2015Q1,25.0429569,121.5856511,327,33e3,2,101.02,0,0,1,0,4,2014-10-27,NA,1,5,5,-1,TRUE,FALSE,FALSE,3,2,2
2015Q1,25.036451,121.580315,377,4e4,1,106.09,0,0,1,0,10,2014-11-10,NA,1,4,5,-1,TRUE,FALSE,TRUE,0,0,1
2015Q1,25.0528404,121.587827,255,128e3,0,501.17,0,0,3,2,4,2014-10-15,1992-03-17,6,9,2,-1,FALSE,TRUE,FALSE,0,0,0
2015Q1,25.048543,121.5597803,685,5e5,0,729.52,0,0,2,0,7,2014-11-01,2002-06-19,2,7,6,-1,FALSE,FALSE,TRUE,0,0,0
2015Q1,25.1143813,121.5164072,426,74700,2,175.54,0,0,1,0,1,2014-11-08,2013-11-08,3,19,10,-1,TRUE,TRUE,TRUE,2,1,2
2015Q1,25.048493,121.5187377,693,6e4,1,86.59,0,0,1,0,3,2014-11-01,2009-07-24,17,18,10,-1,TRUE,TRUE,TRUE,2,1,1
2015Q1,25.048493,121.5187377,496,68e3,2,137.03,0,0,1,0,3,2014-11-05,2009-07-24,11,18,10,-1,TRUE,TRUE,TRUE,3,1,2
2015Q1,25.0457437,121.5161821,645,135e3,0,209.22,84,2,1,0,12,2014-11-11,NA,-1,3,9,-1,FALSE,FALSE,FALSE,0,0,0
2015Q1,25.0568399,121.5204985,399,43e3,1,107.86,0,0,1,0,3,2014-11-10,2008-06-26,5,7,6,-1,TRUE,FALSE,TRUE,2,1,1
2015Q1,25.0494659,121.5141187,532,32e3,1,60.11,0,0,1,0,3,2014-11-08,NA,-1,3,9,-1,TRUE,FALSE,TRUE,0,0,1
2015Q1,25.05219,121.516074,206,3e4,1,145.77,0,0,1,0,3,2014-11-05,1986-01-09,4,4,5,-1,TRUE,FALSE,FALSE,3,1,1
2015Q1,25.088375,121.600117,305,2e4,1,65.53,0,0,1,0,5,2014-10-19,1993-07-29,4,10,6,-1,TRUE,TRUE,TRUE,2,2,1
2015Q1,25.0819946,121.5925231,1282,7e4,0,54.59,0,0,1,0,5,2014-10-17,2013-06-07,1,12,10,-1,FALSE,TRUE,FALSE,0,0,0
2015Q1,25.0478225,121.54335,424,27e3,0,63.72,6.98,2,1,0,11,2014-10-20,1982-06-15,8,12,10,-1,FALSE,TRUE,FALSE,0,0,0
2015Q1,25.0638197,121.5311416,357,35e3,0,98.07,34.5,1,1,0,11,2014-11-10,1974-03-15,1,4,5,-1,FALSE,FALSE,FALSE,0,0,0
2015Q1,25.0800801,121.5949485,430,5e4,1,116.35,0,0,1,0,5,2014-10-15,2004-12-22,12,14,10,-1,TRUE,TRUE,TRUE,2,1,1
2015Q1,25.049443,121.5334143,1037,56e3,1,54.02,0,0,1,0,11,2014-10-01,2013-09-03,6,6,6,-1,TRUE,TRUE,TRUE,2,1,1
2015Q1,25.0505507,121.5262629,526,23500,1,44.69,10.5,1,1,0,11,2014-10-18,2011-12-08,6,7,6,-1,TRUE,TRUE,TRUE,3,1,1
2015Q1,25.024597,121.535051,446,7e4,1,156.94,0,0,1,0,2,2014-11-11,1982-12-20,1,6,6,-1,TRUE,FALSE,TRUE,1,0,1
2015Q1,25.0382496,121.5456205,1560,194e3,0,124.33,0,0,1,0,2,2014-07-01,1972-01-07,1,12,10,-1,FALSE,FALSE,TRUE,0,0,0
2015Q1,25.0309497,121.5490142,204,157192,0,771.15,0,0,1,0,2,2014-11-04,1984-07-09,18,22,1,-1,TRUE,TRUE,FALSE,1,0,0
2015Q1,25.0334328,121.5535568,476,45455,2,95.59,0,0,1,0,2,2014-10-22,1982-11-06,11,15,10,-1,TRUE,TRUE,TRUE,2,1,2
2015Q1,25.0329513,121.5419733,288,3e4,1,104,0,0,1,0,2,2014-10-14,NA,1,4,5,-1,TRUE,FALSE,FALSE,1,1,1
2015Q1,25.0419004,121.5440748,2005,795455,2,396.83,0,0,1,0,2,2014-11-06,NA,-1,7,6,-1,TRUE,FALSE,FALSE,0,4,2
2015Q1,NA,25.0322761,731,373560,0,511.06,0,0,1,0,2,2014-10-15,1995-06-09,3,19,1,-1,FALSE,TRUE,FALSE,0,0,0
2015Q1,25.0357799,121.5358447,539,42e3,0,77.91,0,0,1,0,2,2014-11-03,NA,1,4,3,-1,TRUE,FALSE,FALSE,1,0,0
2015Q1,25.0361643,121.5527357,279,1e5,4,358.66,0,0,2,0,2,2014-10-31,NA,-1,12,10,-1,TRUE,TRUE,FALSE,4,3,4
2015Q1,25.0374382,121.5339595,263,28e3,1,106.65,0,0,1,0,2,2014-11-05,NA,3,4,5,-1,TRUE,FALSE,TRUE,2,2,1
2015Q1,25.0335859,121.5447619,2144,2e5,0,93.28,0,0,1,0,2,2014-10-15,NA,1,4,3,-1,FALSE,FALSE,FALSE,0,0,0
2015Q1,24.9959275,121.5412225,217,3e4,2,138.06,0,0,1,0,9,2014-10-30,1991-07-10,2,8,6,-1,TRUE,TRUE,FALSE,3,2,2
2015Q1,25.001333,121.5388,184,18e3,2,97.8,0,0,1,0,9,2014-11-10,NA,4,4,5,-1,TRUE,FALSE,TRUE,3,2,2
2015Q1,25.0605292,121.5257605,271,9e3,1,33.23,0,0,1,0,11,2014-10-31,1996-07-30,5,10,8,-1,TRUE,TRUE,TRUE,1,0,1
2015Q1,25.0779486,121.5761988,459,48e3,0,104.65,25.67,1,1,0,5,2014-11-06,1981-12-21,1,5,3,-1,FALSE,FALSE,FALSE,0,0,0
2015Q1,25.0826777,121.5656678,394,12e4,2,304.44,0,0,1,2,5,2014-11-12,2009-10-07,3,24,10,-1,TRUE,TRUE,TRUE,4,2,2
2015Q1,25.0594195,121.5233012,518,22222,1,42.92,0,0,1,0,11,2014-10-01,2005-08-03,2,12,10,-1,TRUE,TRUE,TRUE,1,1,1
2015Q1,25.065211,121.5293055,422,22e3,1,52.19,0,0,1,0,11,2014-10-01,2004-11-17,4,11,10,-1,TRUE,FALSE,TRUE,1,1,1
2015Q1,25.0630063,121.5411661,210,23500,2,111.85,0,0,1,0,11,2014-10-20,1979-01-07,4,5,5,-1,TRUE,FALSE,FALSE,3,2,2
2015Q1,25.0608033,121.5394834,279,3e4,2,107.68,0,0,1,0,11,2014-10-30,1977-10-29,3,4,5,-1,TRUE,FALSE,TRUE,3,2,2
2015Q1,25.0599474,121.5394206,218,26e3,2,119.29,0,0,1,0,11,2014-10-15,1986-05-01,3,5,5,-1,TRUE,FALSE,FALSE,3,2,2
2015Q1,25.063083,121.5444532,549,135e3,2,246.12,0,0,1,1,11,2014-11-10,2013-02-06,3,14,10,-1,TRUE,TRUE,FALSE,3,1,2
2015Q1,25.0528258,121.5333503,466,78750,0,169.11,0,0,1,0,11,2014-11-06,1971-12-01,8,14,1,-1,FALSE,TRUE,FALSE,0,0,0
2015Q1,25.0504258,121.5352407,328,59800,2,182.45,0,0,1,0,11,2014-11-03,1996-10-04,6,13,10,-1,TRUE,TRUE,FALSE,4,2,2
2015Q1,25.0522989,121.538101,539,8e5,0,1483.62,0,0,2,0,11,2014-11-11,1992-10-12,5,16,1,-1,FALSE,TRUE,FALSE,0,0,0
2015Q1,25.0499695,121.5219583,300,15e3,0,50,0,0,0,0,11,2014-10-14,1971-11-08,1,11,1,-1,FALSE,TRUE,TRUE,0,0,0
2015Q1,25.0403278,121.5327771,591,5e4,1,84.61,0,0,1,0,12,2014-11-02,1968-08-23,2,4,5,-1,TRUE,FALSE,FALSE,2,2,1
2015Q1,25.0424568,121.5139331,426,14e4,0,328.52,0,0,1,2,12,2014-10-17,1992-06-24,13,15,1,-1,FALSE,TRUE,TRUE,0,0,0
2015Q1,25.0444096,121.5215142,335,16e3,1,47.71,0,0,1,0,12,2014-11-04,1983-02-03,5,7,6,-1,TRUE,TRUE,FALSE,1,1,1
2015Q1,25.048493,121.5187377,595,55e3,1,92.43,0,0,1,0,3,2014-10-31,2009-07-24,7,18,10,-1,TRUE,TRUE,TRUE,2,1,1
2015Q1,25.1200447,121.5266383,356,55e3,2,154.64,0,0,1,0,6,2014-10-21,1984-07-31,7,7,6,-1,TRUE,TRUE,TRUE,3,1,2
2015Q1,25.0958305,121.5234298,822,6e4,1,73,0,0,0,0,6,2014-11-03,1958-08-22,-1,2,9,-1,TRUE,FALSE,FALSE,0,1,1
2015Q1,25.1227941,121.530999,307,42e3,1,136.72,0,0,1,0,6,2014-11-05,1978-12-29,1,5,5,-1,TRUE,FALSE,FALSE,1,1,1
2015Q1,25.0322281,121.5604846,692,34e3,1,49.13,0,0,1,0,10,2014-11-04,2007-12-25,5,19,10,-1,TRUE,TRUE,TRUE,1,1,1
2015Q1,25.035774,121.560874,847,170660,0,201.44,0,0,1,1,10,2014-06-01,1988-03-29,12,36,1,-1,FALSE,FALSE,FALSE,0,0,0
2015Q1,25.0542365,121.5493477,696,261280,0,375.54,0,0,1,1,7,2014-09-01,1990-08-09,7,16,1,-1,FALSE,TRUE,FALSE,0,0,0
2015Q1,25.0580549,121.546978,329,18e4,0,547.59,0,0,1,1,7,2014-10-31,1983-07-07,3,7,1,-1,FALSE,TRUE,TRUE,0,0,0
2015Q1,25.0486147,121.5658559,333,141867,2,426.36,0,0,1,0,10,2014-10-27,1993-02-05,9,11,2,-1,TRUE,TRUE,TRUE,1,1,2
2015Q1,25.0486147,121.5658559,318,106869,2,336.47,0,0,1,0,10,2014-10-27,1993-02-05,9,11,2,-1,TRUE,TRUE,TRUE,1,1,2
2015Q1,25.0649001,121.5445193,455,19e3,1,41.72,0,0,1,0,7,2014-11-13,2007-02-16,3,11,10,-1,TRUE,TRUE,TRUE,1,1,1
2015Q1,25.02495,121.555104,364,7e4,2,192.27,0,0,1,1,10,2014-11-11,2012-06-14,4,12,10,-1,TRUE,TRUE,TRUE,3,2,2
2015Q1,25.0563999,121.551294,317,45e3,2,141.76,0,0,1,0,7,2014-10-15,1986-07-14,5,7,6,-1,TRUE,TRUE,TRUE,3,2,2
2015Q1,25.1179988,121.5223145,349,65e3,2,186.43,0,0,1,1,1,2014-10-31,1996-10-04,7,9,6,-1,TRUE,TRUE,TRUE,4,2,2
2015Q1,25.1059987,121.5176985,282,32e3,2,113.3,77,1,1,0,1,2014-11-14,1968-03-19,-1,2,9,-1,TRUE,FALSE,FALSE,4,2,2
2015Q1,25.041857,121.504912,NA,3800,0,24.28,2.51,0,0,1,8,2014-11-12,2003-12-04,-1,0,7,-1,TRUE,FALSE,FALSE,0,0,0
2015Q1,25.0657089,121.522573,378,13500,2,35.7,0,0,1,0,11,2014-11-10,1982-11-27,11,12,10,-1,TRUE,TRUE,TRUE,1,1,2
2015Q1,25.0634552,121.582889,290,136e3,0,469.62,0,0,1,2,5,2014-11-13,2008-10-02,2,8,2,-1,FALSE,TRUE,FALSE,0,0,0
2015Q1,25.0587548,121.5762832,258,7e4,0,270.91,0,0,1,2,5,2014-11-13,2009-06-23,5,7,2,-1,FALSE,TRUE,FALSE,0,0,0
2015Q1,25.0585369,121.5760358,233,63e3,0,270.25,270.25,1,1,0,5,2014-11-01,2012-06-26,5,7,2,-1,FALSE,TRUE,FALSE,0,0,0
2015Q1,25.0768605,121.588739,308,35e3,0,113.75,113.75,1,1,0,5,2014-11-01,2009-03-12,3,8,2,-1,FALSE,TRUE,FALSE,0,0,0
2015Q1,25.0582581,121.57506359999999,225,58500,0,259.87,259.87,1,1,0,5,2014-11-01,2012-06-26,7,7,2,-1,FALSE,TRUE,TRUE,0,0,0
2015Q1,25.0523809,121.5371887,406,55e3,2,135.49,0,0,1,0,11,2014-10-30,1980-11-14,4,7,6,-1,TRUE,TRUE,TRUE,3,1,2
2015Q1,25.0800544,121.5766976,374,9e4,3,240.79,0,0,1,0,5,2014-10-24,2011-10-28,8,14,10,-1,TRUE,TRUE,TRUE,4,2,3
2015Q1,25.0625628,121.5419482,409,160909,0,393.88,0,0,2,1,11,2014-10-16,1984-11-09,14,15,1,-1,FALSE,TRUE,FALSE,0,0,0
2015Q1,25.0554652,121.5332848,529,263340,0,497.45,0,0,1,3,11,2014-10-30,1997-02-04,2,12,1,-1,FALSE,TRUE,FALSE,0,0,0
2015Q1,25.0312997,121.5199521,584,18e3,1,30.81,3.48,3,1,0,12,2014-11-10,2009-09-03,6,14,10,-1,TRUE,TRUE,TRUE,1,1,1
2015Q1,25.0416734,121.5539807,575,234800,2,408.52,0,0,1,0,2,2014-11-13,NA,2,14,1,-1,TRUE,TRUE,TRUE,5,1,2
2015Q1,25.0269435,121.548989,678,9e4,1,132.76,0,0,1,0,2,2014-11-06,1985-04-17,1,19,3,-1,TRUE,TRUE,FALSE,0,0,1
2015Q1,25.0441692,121.5460752,367,14e3,1,38.12,0,0,1,0,2,2014-10-31,1999-12-22,2,9,6,-1,TRUE,TRUE,TRUE,1,1,1
2015Q1,25.035758,121.5372018,328,27e3,1,82.36,0,0,1,0,2,2014-11-13,1987-02-16,1,14,10,-1,TRUE,TRUE,TRUE,2,2,1
2015Q1,25.0382984,121.5440218,344,5e4,2,145.45999999999995,0,0,1,0,2,2014-11-08,1990-02-20,12,13,10,-1,TRUE,TRUE,TRUE,2,2,2
2015Q1,25.0335555,121.5442987,540,31e4,0,574.6,0,0,3,0,2,2014-10-31,NA,3,12,7,-1,FALSE,TRUE,FALSE,0,0,0
2015Q1,25.0382005,121.5467397,527,24e4,0,455.6,0,0,0,1,2,2014-11-13,1983-07-25,7,14,1,-1,FALSE,TRUE,FALSE,0,0,0
2015Q1,25.0251549,121.5345231,437,5e4,0,114.37,0,0,1,0,2,2014-10-24,NA,9,14,1,-1,FALSE,TRUE,FALSE,0,0,0
2015Q1,25.0425769,121.5507807,3110,511363,0,164.42999999999995,0,0,1,0,2,2014-11-08,1987-05-11,1,6,3,-1,FALSE,TRUE,TRUE,0,0,0
2015Q1,25.0269803,121.5489883,343,58e3,1,168.96,0,0,1,0,2,2014-10-29,NA,16,16,10,-1,TRUE,FALSE,FALSE,3,2,1
2015Q1,25.046597,121.578015,224,14e3,0,62.42,29.5,1,1,0,10,2014-11-08,1978-06-10,-1,3,9,-1,FALSE,FALSE,FALSE,0,0,0
2015Q1,25.0479038,121.5851558,462,57e3,2,123.45,0,0,1,0,4,2014-10-31,2010-03-31,4,15,10,-1,TRUE,TRUE,TRUE,3,2,2
2015Q1,25.0232958,121.5703964,388,31e3,2,80,29.03,1,1,0,10,2014-11-16,1974-07-02,1,4,3,-1,TRUE,FALSE,FALSE,0,0,2
2015Q1,25.027963,121.566946,271,2e4,1,73.75,0,0,1,0,10,2014-11-15,1972-11-05,4,4,5,-1,TRUE,FALSE,TRUE,3,2,1
2015Q1,25.0417352,121.5657892,296,23e3,1,77.78,0,0,1,0,10,2014-11-14,1967-06-10,4,4,5,-1,TRUE,FALSE,TRUE,2,2,1
2015Q1,25.0416762,121.531817,461,136958,2,296.92,0,0,1,1,12,2014-11-04,2005-11-11,4,14,10,-1,TRUE,TRUE,TRUE,3,2,2
2015Q1,25.087215,121.5256879,1713,245e3,0,143.04,0,0,1,0,6,2014-11-04,1960-07-09,-1,2,3,-1,FALSE,FALSE,FALSE,0,0,0
2015Q1,25.0799454,121.5606201,340,42511,2,125.1,0,0,2,1,11,2014-11-08,2008-06-03,11,11,10,-1,TRUE,TRUE,TRUE,2,2,2
2015Q1,25.073887,121.5982372,361,83212,2,230.77,0,0,1,1,5,2014-11-06,2005-12-19,1,5,6,-1,TRUE,TRUE,TRUE,3,2,2
2015Q1,25.0826777,121.5656678,444,187419,2,421.93,0,0,1,2,5,2014-11-01,2009-10-07,17,24,10,-1,TRUE,TRUE,TRUE,4,2,2
2015Q1,25.0775164,121.5647006,367,138430,3,377.52,0,0,1,2,11,2014-11-11,2009-09-02,6,10,6,-1,TRUE,TRUE,TRUE,3,2,3
2015Q1,25.0799234,121.5545504,528,138961,3,263.09000000000003,0,0,1,1,11,2014-11-14,2008-11-21,7,11,10,-1,TRUE,TRUE,TRUE,4,2,3
2015Q1,25.0486979,121.5331491,572,372935,0,652.31,0,0,1,0,11,2014-10-24,1985-08-20,2,17,1,-1,FALSE,TRUE,TRUE,0,0,0
2015Q1,25.0478385,121.5393649,500,5e4,1,100,0,0,1,0,11,2014-11-11,2007-09-13,3,15,10,-1,TRUE,TRUE,TRUE,2,1,1
2015Q1,25.065211,121.5293055,372,25e3,1,67.12,0,0,1,0,11,2014-11-13,2009-06-22,13,14,10,-1,TRUE,TRUE,TRUE,1,2,1
2015Q1,25.0509211,121.5245641,411,4e4,1,97.35,0,0,1,0,11,2014-11-17,2011-01-28,11,14,10,-1,TRUE,TRUE,TRUE,2,2,1
2015Q1,25.039964,121.5493187,1651,15e4,0,90.88,0,0,1,0,2,2014-10-20,NA,1,12,3,-1,FALSE,TRUE,FALSE,0,0,0
2015Q1,25.0290016,121.5152441,371,45e3,1,121.23,0,0,1,0,12,2014-11-11,NA,1,4,5,-1,TRUE,FALSE,FALSE,1,1,1
2015Q1,25.0003472,121.5406827,183,19e3,2,103.62,29.9,1,1,0,9,2014-10-23,NA,2,5,5,-1,TRUE,FALSE,TRUE,3,2,2
2015Q1,25.121495,121.531984,241,34e3,2,141.23999999999995,33.89,0,1,0,6,2014-11-12,1977-02-01,5,7,6,-1,TRUE,FALSE,FALSE,3,2,2
2015Q1,25.0207077,121.5481492,192,4e4,0,208.31,20.25,0,1,0,2,2014-11-04,1986-06-16,1,7,3,-1,FALSE,FALSE,FALSE,0,0,0
2015Q1,25.0398379,121.579512,417,33e3,0,79.17,31.37,1,1,0,10,2014-11-18,NA,1,4,5,-1,FALSE,FALSE,FALSE,0,0,0
2015Q1,25.0628844,121.5280983,759,9e4,1,118.57,131.33,1,1,0,11,2014-11-17,1979-10-22,1,14,3,-1,TRUE,TRUE,FALSE,0,0,1
2015Q1,25.0252017,121.5192515,444,24e3,1,54.01000000000001,0,0,1,1,12,2014-11-17,2007-10-31,1,10,6,-1,TRUE,TRUE,TRUE,1,1,1
2015Q1,25.0158852,121.5328386,595,35e3,2,58.78,0,0,1,0,12,2014-11-14,2005-12-29,14,15,10,-1,TRUE,TRUE,TRUE,2,2,2
2015Q1,25.0310669,121.531013,1257,65e3,0,51.69,0,0,1,0,2,2014-11-04,1987-12-30,1,5,3,-1,FALSE,FALSE,TRUE,0,0,0
2015Q1,25.0555801,121.5251868,543,69e3,2,127.02,0,0,1,0,11,2014-11-05,2007-11-06,6,14,10,-1,TRUE,TRUE,TRUE,3,2,2
2015Q1,25.0456563,121.5329859,364,5e4,1,137.24,0,0,1,0,11,2014-11-14,1991-11-29,4,10,6,-1,TRUE,FALSE,FALSE,2,1,1
2015Q1,25.0771789,121.5777333,NA,2500,0,0,0,0,0,1,5,2014-10-20,NA,-1,NA,7,-1,TRUE,FALSE,FALSE,0,0,0
2015Q1,25.0771789,121.5777333,NA,2500,0,0,0,0,0,1,5,2014-10-20,NA,-1,NA,7,-1,TRUE,FALSE,FALSE,0,0,0
2015Q1,25.0771789,121.5777333,NA,2500,0,0,0,0,0,1,5,2014-10-20,NA,-1,NA,7,-1,TRUE,FALSE,FALSE,0,0,0
2015Q1,25.0755212,121.585113,300,23e3,2,76.78,23.72,1,1,0,5,2014-11-11,1983-07-25,1,5,5,-1,TRUE,FALSE,FALSE,3,2,2
2015Q1,25.0609764,121.523467,494,35e3,1,70.78999999999998,0,0,1,0,11,2014-10-30,2010-11-10,3,7,6,-1,TRUE,TRUE,TRUE,1,1,1
2015Q1,25.083489,121.6004315,389,9e4,2,231.13,0,0,1,1,5,2014-11-12,2009-11-26,1,5,6,-1,TRUE,TRUE,FALSE,4,2,2
2015Q1,25.0594195,121.5233012,592,35e3,2,59.11,0,0,1,0,11,2014-11-06,2005-08-03,3,12,10,-1,TRUE,TRUE,TRUE,2,2,2
2015Q1,25.1203179,121.52905,426,22e3,1,51.6,0,0,1,0,6,2014-11-15,1997-04-14,8,11,10,-1,TRUE,TRUE,TRUE,1,1,1
2015Q1,25.0863232,121.5250421,708,24e3,1,33.91,0,0,1,0,6,2014-11-08,2004-12-31,3,11,10,-1,TRUE,TRUE,TRUE,1,1,1
2015Q1,25.0629169,121.5451399,298,25e3,1,83.87,0,0,1,0,7,2014-11-15,1985-03-26,1,5,5,-1,TRUE,FALSE,FALSE,1,0,1
2015Q1,25.045681,121.5755734,279,38e3,2,136.24,0,0,1,0,10,2014-11-02,1995-10-16,6,14,10,-1,TRUE,FALSE,TRUE,3,2,2
2015Q1,25.0285037,121.5570023,213,3e4,0,140.82,5.02,1,1,0,10,2014-10-08,1991-10-18,3,12,1,-1,FALSE,TRUE,FALSE,1,0,0
2015Q1,25.0559119,121.550794,258,45e3,2,174.23000000000005,0,0,1,0,7,2014-11-13,1994-07-16,4,12,10,-1,TRUE,TRUE,TRUE,2,2,2
2015Q1,25.0483481,121.5533658,384,45e3,2,117.09,0,0,1,0,7,2014-11-01,2003-06-27,1,12,10,-1,TRUE,TRUE,TRUE,2,2,2
2015Q1,25.0335054,121.5607789,426,75e3,0,176.25,0,0,1,1,10,2014-11-14,1995-11-24,8,22,1,-1,TRUE,TRUE,FALSE,5,0,0
2015Q1,25.0299497,121.56832,681,21e4,2,308.29,0,0,1,1,10,2014-11-12,2004-01-14,7,14,10,-1,TRUE,TRUE,TRUE,4,2,2
2015Q1,25.0974712,121.5272301,346,9e4,2,259.89,0,0,1,1,6,2014-11-03,1986-04-01,12,12,10,-1,TRUE,TRUE,TRUE,6,2,2
2015Q1,25.1106405,121.5307089,1203,155e3,0,128.88,28.93,0,1,0,6,2014-11-14,1984-11-10,1,7,3,-1,FALSE,TRUE,FALSE,0,0,0
2015Q1,25.0543892,121.5164761,566,1e5,1,176.76,11.76,1,1,0,3,2014-11-14,2002-02-25,1,19,3,-1,TRUE,FALSE,FALSE,0,1,1
2015Q1,25.0587548,121.5762832,283,74052,0,261.32,261.32,0,1,0,5,2014-11-14,2009-06-23,6,7,2,-1,TRUE,TRUE,TRUE,1,0,0
2015Q1,25.0605981,121.5393634,576,2e4,1,34.73,0,0,1,0,11,2014-11-08,2012-06-07,1,7,6,-1,TRUE,FALSE,FALSE,0,1,1
2015Q1,25.0786893,121.5817652,676,43e3,0,63.58,0,0,1,0,5,2014-10-31,2009-12-24,1,17,3,-1,FALSE,TRUE,FALSE,0,0,0
2015Q1,25.0495469,121.526024,309,12e3,1,38.8,8,1,1,0,11,2014-10-22,1981-12-31,3,6,8,-1,TRUE,FALSE,TRUE,1,1,1
2015Q1,25.0640699,121.5287159,603,48e3,5,79.64,103,1,0,0,11,2014-10-22,NA,-1,2,9,-1,TRUE,TRUE,TRUE,5,0,5
2015Q1,25.0512382,121.5415448,628,18e3,1,28.68,10.19,1,1,0,11,2014-10-24,2007-05-16,4,5,8,-1,TRUE,TRUE,TRUE,1,0,1
2015Q1,25.0296445,121.5393856,303,38e3,2,125.53,24.65,0,1,0,2,2014-11-14,1986-04-15,3,17,10,-1,TRUE,TRUE,FALSE,3,2,2
2015Q1,25.0419004,121.5440748,509,36e3,1,70.76,0,0,1,0,2,2014-11-13,NA,11,12,10,-1,TRUE,TRUE,FALSE,2,1,1
2015Q1,25.0382496,121.5456205,351,28e3,1,79.7,0,0,1,0,2,2014-11-16,1971-04-20,4,12,10,-1,TRUE,FALSE,TRUE,2,2,1
2015Q1,25.0417138,121.5508988,696,1085163,0,1559.7,0,0,1,0,2,2014-10-20,1987-07-30,13,14,1,-1,FALSE,TRUE,FALSE,0,0,0
2015Q1,25.0436973,121.5457288,850,95e3,0,111.77,0,0,1,0,2,2014-10-21,1984-02-16,1,7,3,-1,FALSE,TRUE,FALSE,0,0,0
2015Q1,25.029964,121.5041446,227,8e3,0,35.24,0,0,1,0,12,2014-11-01,1972-06-27,4,6,5,-1,FALSE,FALSE,FALSE,0,0,0
2015Q1,25.0328541,121.5209584,341,2e4,0,58.68,0,0,1,0,12,2014-11-14,1985-10-22,1,12,10,-1,FALSE,TRUE,TRUE,0,0,0
2015Q1,25.0511339,121.5164584,508,96e3,0,188.92,0,0,1,0,3,2014-11-12,1999-08-09,4,12,1,-1,TRUE,TRUE,FALSE,1,1,0
2015Q1,25.0304652,121.5403647,208,16e3,1,76.74,28.5,1,1,0,2,2014-10-27,NA,4,4,5,-1,TRUE,FALSE,TRUE,3,1,1
2015Q1,25.059308,121.523262,1185,107955,0,91.12,0,0,1,0,11,2014-10-31,NA,-1,3,9,-1,FALSE,FALSE,FALSE,0,0,0
2015Q1,25.0545726,121.5439986,254,35e3,1,137.79,0,0,1,0,11,2014-11-17,1977-11-05,7,8,6,-1,TRUE,FALSE,FALSE,0,0,1
2015Q1,25.0500203,121.5213635,508,39500,1,77.78,0,0,1,0,11,2014-11-07,2005-11-09,12,14,10,-1,TRUE,TRUE,TRUE,1,2,1
2015Q1,25.0689283,121.5982002,326,125e3,5,383.75,0,0,1,1,5,2014-11-19,2006-10-31,-1,4,9,-1,TRUE,TRUE,TRUE,4,2,5
2015Q1,25.0542013,121.5278274,431,72222,2,167.45,0,0,1,0,11,2014-11-06,2009-09-16,4,19,10,-1,TRUE,TRUE,TRUE,4,2,2
2015Q1,25.0751589,121.5750354,480,267750,0,557.95,102.2,1,1,0,5,2014-11-16,2009-12-04,1,9,2,-1,FALSE,FALSE,FALSE,0,0,0
2015Q1,25.0539745,121.5111651,338,64e3,2,189.48,0,0,1,0,3,2014-11-14,2014-03-17,5,14,10,-1,TRUE,TRUE,TRUE,3,1,2
2015Q1,25.1085999,121.5305816,558,74500,2,133.54,133.54,0,1,0,6,2014-11-11,1998-09-21,5,7,6,-1,TRUE,TRUE,TRUE,4,2,2
2015Q1,25.1185814,121.5295361,618,16e3,0,25.880000000000006,4.81,2,1,0,6,2014-11-11,1978-01-25,1,11,3,-1,TRUE,FALSE,FALSE,0,1,0
2015Q1,25.1067274,121.5247651,698,64600,1,92.54,0,0,1,1,6,2014-11-09,2008-10-02,12,15,10,-1,TRUE,TRUE,TRUE,2,2,1
2015Q1,25.1224319,121.5226202,366,53e3,2,144.62,0,0,1,0,1,2014-11-07,2007-06-25,3,10,6,-1,TRUE,TRUE,TRUE,3,2,2
2015Q1,25.0587629,121.5571904,338,5e4,2,147.77,0,0,1,0,7,2014-11-17,1979-07-19,4,7,6,-1,TRUE,TRUE,TRUE,2,2,2
2015Q1,25.0241941,121.5530874,1181,45e3,1,38.09,0,0,1,0,10,2014-11-11,2008-02-05,1,13,10,-1,TRUE,FALSE,FALSE,0,1,1
2015Q1,25.0378803,121.5743739,503,44318,0,88.12,0,0,1,0,10,2014-10-28,NA,1,5,3,-1,FALSE,FALSE,FALSE,0,0,0
2015Q1,25.0553569,121.593232,315,91050,0,289.42,53.65,1,1,1,4,2014-11-14,2002-06-03,7,9,2,-1,TRUE,TRUE,FALSE,2,0,0
2015Q1,25.0518593,121.5542039,360,65e3,2,180.61,0,0,1,0,7,2014-11-05,2010-08-31,7,15,6,-1,TRUE,TRUE,TRUE,3,2,2
2015Q1,25.0542613,121.5512325,384,55e3,1,143.05,0,0,1,0,7,2014-11-11,1984-02-10,4,7,6,-1,TRUE,TRUE,TRUE,3,1,1
